seriesId,matchId,bowlerIds,bowlerLongNames,overNumber,overRuns,overWickets,isComplete,totalBalls,totalRuns,totalWickets,overRunRate,requiredRunRate,requiredRuns,remainingBalls,predictions,balls,events
1410370,1410477,89779,Riley Meredith,2,10,0,True,12,15,0,7.5,0.0,0,108,,[],[]
1410370,1410477,70520,Migael Pretorius,3,8,0,True,18,23,0,7.66,0.0,0,102,,[],[]
1410370,1410477,60218,Jake Ball,4,10,0,True,24,33,0,8.25,0.0,0,96,,[],[]
1410370,1410477,89779,Riley Meredith,5,12,0,True,30,45,0,9.0,0.0,0,90,,[],[]
1410370,1410477,70520,Migael Pretorius,6,7,1,True,36,52,1,8.66,0.0,0,84,,[],[]
1410370,1410477,77045,Ben Green,7,10,0,True,42,62,1,8.85,0.0,0,78,,[],[]
1410370,1410477,62431,Jack Leach,8,8,0,True,48,70,1,8.75,0.0,0,72,,[],[]
1410370,1410477,57579,Lewis Gregory,9,6,0,True,54,76,1,8.44,0.0,0,66,,[],[]
1410370,1410477,62431,Jack Leach,10,2,1,True,60,78,2,7.8,0.0,0,60,,[],[]
1410370,1410477,60218,Jake Ball,11,6,0,True,66,84,2,7.63,0.0,0,54,,[],[]
1410370,1410477,62431,Jack Leach,12,9,0,True,72,93,2,7.75,0.0,0,48,,[],[]
1410370,1410477,57579,Lewis Gregory,13,4,1,True,78,97,3,7.46,0.0,0,42,,[],[]
1410370,1410477,62431,Jack Leach,14,5,1,True,84,102,4,7.28,0.0,0,36,,[],[]
1410370,1410477,57579,Lewis Gregory,15,10,0,True,90,112,4,7.46,0.0,0,30,,[],[]
1410370,1410477,89779,Riley Meredith,16,8,0,True,96,120,4,7.5,0.0,0,24,,[],[]
1410370,1410477,60218,Jake Ball,17,9,1,True,102,129,5,7.58,0.0,0,18,,[],[]
1410370,1410477,70520,Migael Pretorius,18,11,1,True,108,140,6,7.77,0.0,0,12,,[],[]
1410370,1410477,60218,Jake Ball,19,7,1,True,114,147,7,7.73,0.0,0,6,,[],[]
1410370,1410477,89779,Riley Meredith,20,10,0,True,120,157,7,7.85,0.0,0,0,,[],[]
1410370,1410477,53310,Chris Wood,1,9,0,True,6,9,0,9.0,7.84,149,114,,"[{'_uid': 46317302, 'id': 46317302, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.01, 'oversActual': 0.1, 'overNumber': 1, 'ballNumber': 1, 'totalRuns': 4, 'batsmanRuns': 4, 'isFour': True, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 252, 'wagonY': 17, 'wagonZone': 1, 'pitchLine': None, 'pitchLength': None, 'shotType': 'LEG_GLANCE', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-14T15:07:47.000Z', 'batsmanPlayerId': 82071, 'bowlerPlayerId': 53310, 'outPlayerId': None, 'totalInningRuns': 4, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '4* (1b)', 'short': 'T Banton 4* (1b 1x4)', 'long': 'Tom Banton 4* (1b 1x4)'}, 'bowlerStatText': {'short': 'CP Wood 0.1-0-4-0', 'long': 'Chris Wood 0.1-0-4-0'}}, {'_uid': 46317308, 'id': 46317308, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.02, 'oversActual': 0.2, 'overNumber': 1, 'ballNumber': 2, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 180, 'wagonY': 125, 'wagonZone': 8, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-14T15:07:49.000Z', 'batsmanPlayerId': 82071, 'bowlerPlayerId': 53310, 'outPlayerId': None, 'totalInningRuns': 4, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '4* (2b)', 'short': 'T Banton 4* (2b 1x4)', 'long': 'Tom Banton 4* (2b 1x4)'}, 'bowlerStatText': {'short': 'CP Wood 0.2-0-4-0', 'long': 'Chris Wood 0.2-0-4-0'}}, {'_uid': 46317315, 'id': 46317315, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.03, 'oversActual': 0.3, 'overNumber': 1, 'ballNumber': 3, 'totalRuns': 2, 'batsmanRuns': 2, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 306, 'wagonY': 151, 'wagonZone': 2, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-14T15:07:49.000Z', 'batsmanPlayerId': 82071, 'bowlerPlayerId': 53310, 'outPlayerId': None, 'totalInningRuns': 6, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '6* (3b)', 'short': 'T Banton 6* (3b 1x4)', 'long': 'Tom Banton 6* (3b 1x4)'}, 'bowlerStatText': {'short': 'CP Wood 0.3-0-6-0', 'long': 'Chris Wood 0.3-0-6-0'}}, {'_uid': 46317318, 'id': 46317318, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.04, 'oversActual': 0.4, 'overNumber': 1, 'ballNumber': 4, 'totalRuns': 1, 'batsmanRuns': 1, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 310, 'wagonY': 170, 'wagonZone': 3, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-14T15:08:50.000Z', 'batsmanPlayerId': 82071, 'bowlerPlayerId': 53310, 'outPlayerId': None, 'totalInningRuns': 7, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '7* (4b)', 'short': 'T Banton 7* (4b 1x4)', 'long': 'Tom Banton 7* (4b 1x4)'}, 'bowlerStatText': {'short': 'CP Wood 0.4-0-7-0', 'long': 'Chris Wood 0.4-0-7-0'}}, {'_uid': 46317327, 'id': 46317327, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.05, 'oversActual': 0.5, 'overNumber': 1, 'ballNumber': 5, 'totalRuns': 1, 'batsmanRuns': 1, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 127, 'wagonY': 225, 'wagonZone': 5, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-14T15:10:07.000Z', 'batsmanPlayerId': 109398, 'bowlerPlayerId': 53310, 'outPlayerId': None, 'totalInningRuns': 8, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '1* (1b)', 'short': 'GW Thomas 1* (1b)', 'long': 'George Thomas 1* (1b)'}, 'bowlerStatText': {'short': 'CP Wood 0.5-0-8-0', 'long': 'Chris Wood 0.5-0-8-0'}}, {'_uid': 46317331, 'id': 46317331, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.06, 'oversActual': 0.6, 'overNumber': 1, 'ballNumber': 6, 'totalRuns': 1, 'batsmanRuns': 1, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 300, 'wagonY': 146, 'wagonZone': 2, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-07-14T15:10:57.000Z', 'batsmanPlayerId': 82071, 'bowlerPlayerId': 53310, 'outPlayerId': None, 'totalInningRuns': 9, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '8* (5b)', 'short': 'T Banton 8* (5b 1x4)', 'long': 'Tom Banton 8* (5b 1x4)'}, 'bowlerStatText': {'short': 'CP Wood 1-0-9-0', 'long': 'Chris Wood 1-0-9-0'}}]",[]
1410370,1410477,79841,Brad Wheal,2,9,0,True,12,18,0,9.0,7.77,140,108,,[],[]
1410370,1410477,109573,Eddie Jack,3,9,0,True,18,27,0,9.0,7.7,131,102,,[],[]
1410370,1410477,62177,James Fuller,4,13,0,True,24,40,0,10.0,7.37,118,96,,[],[]
1410370,1410477,53310,Chris Wood,5,4,0,True,30,44,0,8.8,7.6,114,90,,[],[]
1410370,1410477,79841,Brad Wheal,6,12,0,True,36,56,0,9.33,7.28,102,84,,[],[]
1410370,1410477,48572,Liam Dawson,7,3,0,True,42,59,0,8.42,7.61,99,78,,[],[]
1410370,1410477,48563,Benny Howell,8,8,0,True,48,67,0,8.37,7.58,91,72,,[],[]
1410370,1410477,48572,Liam Dawson,9,12,0,True,54,79,0,8.77,7.18,79,66,,[],[]
1410370,1410477,48563,Benny Howell,10,2,1,True,60,81,1,8.1,7.7,77,60,,[],[]
1410370,1410477,48572,Liam Dawson,11,11,0,True,66,92,1,8.36,7.33,66,54,,[],[]
1410370,1410477,109573,Eddie Jack,12,12,0,True,72,104,1,8.66,6.75,54,48,,[],[]
1410370,1410477,53310,Chris Wood,13,8,0,True,78,112,1,8.61,6.57,46,42,,[],[]
1410370,1410477,48572,Liam Dawson,14,12,0,True,84,124,1,8.85,5.66,34,36,,[],[]
1410370,1410477,79841,Brad Wheal,15,12,0,True,90,136,1,9.06,4.39,22,30,,[],[]
1410370,1410477,48563,Benny Howell,16,7,0,True,96,143,1,8.93,3.75,15,24,,[],[]
1410370,1410477,62177,James Fuller,17,6,0,True,102,149,1,8.76,3.0,9,18,,[],[]
1410370,1410477,109573,Eddie Jack,18,9,0,True,108,158,1,8.77,0.0,0,12,,[],[]
1410370,1410372,101328,Spencer Johnson,1,2,1,True,6,2,1,2.0,0.0,0,114,,"[{'_uid': 46072271, 'id': 46072271, 'inningNumber': 1, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.01, 'oversActual': 0.1, 'overNumber': 1, 'ballNumber': 1, 'totalRuns': 1, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 1, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 237, 'wagonY': 115, 'wagonZone': 2, 'pitchLine': None, 'pitchLength': None, 'shotType': 'LEG_GLANCE', 'shotControl': 1, 'timestamp': None, 'modified': '2024-05-30T18:01:36.000Z', 'batsmanPlayerId': 70392, 'bowlerPlayerId': 101328, 'outPlayerId': None, 'totalInningRuns': 1, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '0* (1b)', 'short': 'BR McDermott 0* (1b)', 'long': 'Ben McDermott 0* (1b)'}, 'bowlerStatText': {'short': 'SH Johnson 0.1-0-0-0', 'long': 'Spencer Johnson 0.1-0-0-0'}}, {'_uid': 46072276, 'id': 46072276, 'inningNumber': 1, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.02, 'oversActual': 0.2, 'overNumber': 1, 'ballNumber': 2, 'totalRuns': 1, 'batsmanRuns': 1, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 83, 'wagonY': 109, 'wagonZone': 7, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-05-30T18:02:49.000Z', 'batsmanPlayerId': 52122, 'bowlerPlayerId': 101328, 'outPlayerId': None, 'totalInningRuns': 2, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '1* (1b)', 'short': 'JM Vince 1* (1b)', 'long': 'James Vince 1* (1b)'}, 'bowlerStatText': {'short': 'SH Johnson 0.2-0-1-0', 'long': 'Spencer Johnson 0.2-0-1-0'}}, {'_uid': 46072283, 'id': 46072283, 'inningNumber': 1, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.03, 'oversActual': 0.3, 'overNumber': 1, 'ballNumber': 3, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 142, 'wagonY': 186, 'wagonZone': 6, 'pitchLine': None, 'pitchLength': None, 'shotType': 'LEG_GLANCE', 'shotControl': 1, 'timestamp': None, 'modified': '2024-05-30T18:02:49.000Z', 'batsmanPlayerId': 70392, 'bowlerPlayerId': 101328, 'outPlayerId': None, 'totalInningRuns': 2, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '0* (2b)', 'short': 'BR McDermott 0* (2b)', 'long': 'Ben McDermott 0* (2b)'}, 'bowlerStatText': {'short': 'SH Johnson 0.3-0-1-0', 'long': 'Spencer Johnson 0.3-0-1-0'}}, {'_uid': 46072293, 'id': 46072293, 'inningNumber': 1, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.04, 'oversActual': 0.4, 'overNumber': 1, 'ballNumber': 4, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': True, 'dismissalType': 2, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 180, 'wagonY': 165, 'wagonZone': 2, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-05-30T18:04:54.000Z', 'batsmanPlayerId': 70392, 'bowlerPlayerId': 101328, 'outPlayerId': 70392, 'totalInningRuns': 2, 'totalInningWickets': 1, 'predictions': None, 'batsmanStatText': {'statInfo': '0 (3b)', 'short': 'BR McDermott 0 (3b)', 'long': 'Ben McDermott 0 (3b)'}, 'bowlerStatText': {'short': 'SH Johnson 0.4-0-1-1', 'long': 'Spencer Johnson 0.4-0-1-1'}}, {'_uid': 46072301, 'id': 46072301, 'inningNumber': 1, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.05, 'oversActual': 0.5, 'overNumber': 1, 'ballNumber': 5, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 179, 'wagonY': 196, 'wagonZone': 5, 'pitchLine': None, 'pitchLength': None, 'shotType': 'BACK_DEFENCE', 'shotControl': 1, 'timestamp': None, 'modified': '2024-05-30T18:04:54.000Z', 'batsmanPlayerId': 109362, 'bowlerPlayerId': 101328, 'outPlayerId': None, 'totalInningRuns': 2, 'totalInningWickets': 1, 'predictions': None, 'batsmanStatText': {'statInfo': '0* (1b)', 'short': 'AGH Orr 0* (1b)', 'long': 'Ali Orr 0* (1b)'}, 'bowlerStatText': {'short': 'SH Johnson 0.5-0-1-1', 'long': 'Spencer Johnson 0.5-0-1-1'}}, {'_uid': 46072307, 'id': 46072307, 'inningNumber': 1, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.06, 'oversActual': 0.6, 'overNumber': 1, 'ballNumber': 6, 'totalRuns': 0, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 238, 'wagonY': 242, 'wagonZone': 4, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-05-30T18:05:24.000Z', 'batsmanPlayerId': 109362, 'bowlerPlayerId': 101328, 'outPlayerId': None, 'totalInningRuns': 2, 'totalInningWickets': 1, 'predictions': None, 'batsmanStatText': {'statInfo': '0* (2b)', 'short': 'AGH Orr 0* (2b)', 'long': 'Ali Orr 0* (2b)'}, 'bowlerStatText': {'short': 'SH Johnson 1-0-1-1', 'long': 'Spencer Johnson 1-0-1-1'}}]",[]
1410370,1410372,67526,Daniel Worrall,2,2,0,True,12,4,1,2.0,0.0,0,108,,[],[]
1410370,1410372,101328,Spencer Johnson,3,3,0,True,18,7,1,2.33,0.0,0,102,,[],[]
1410370,1410372,67526,Daniel Worrall,4,11,1,True,24,18,2,4.5,0.0,0,96,,[],[]
1410370,1410372,93785,Gus Atkinson,5,7,1,True,30,25,3,5.0,0.0,0,90,,[],[]
1410370,1410372,59610,Sean Abbott,6,10,0,True,36,35,3,5.83,0.0,0,84,,[],[]
1410370,1410372,93785,Gus Atkinson,7,14,0,True,42,49,3,7.0,0.0,0,78,,[],[]
1410370,1410372,59610,Sean Abbott,8,9,0,True,48,58,3,7.25,0.0,0,72,,[],[]
1410370,1410372,71305,Dan Lawrence,9,10,0,True,54,68,3,7.55,0.0,0,66,,[],[]
1410370,1410372,67312,Tom Curran,10,10,0,True,60,78,3,7.8,0.0,0,60,,[],[]
1410370,1410372,71305,Dan Lawrence,11,6,0,True,66,84,3,7.63,0.0,0,54,,[],[]
1410370,1410372,67312,Tom Curran,12,4,1,True,72,88,4,7.33,0.0,0,48,,[],[]
1410370,1410372,101328,Spencer Johnson,13,7,0,True,78,95,4,7.3,0.0,0,42,,[],[]
1410370,1410372,59610,Sean Abbott,14,6,1,True,84,101,5,7.21,0.0,0,36,,[],[]
1410370,1410372,93785,Gus Atkinson,15,14,0,True,90,115,5,7.66,0.0,0,30,,[],[]
1410370,1410372,67312,Tom Curran,16,8,1,True,96,123,6,7.68,0.0,0,24,,[],[]
1410370,1410372,59610,Sean Abbott,17,18,0,True,102,141,6,8.29,0.0,0,18,,[],[]
1410370,1410372,67312,Tom Curran,18,11,1,True,108,152,7,8.44,0.0,0,12,,[],[]
1410370,1410372,101328,Spencer Johnson,19,5,1,True,114,157,8,8.26,0.0,0,6,,[],[]
1410370,1410372,93785,Gus Atkinson,20,5,1,True,120,162,9,8.1,0.0,0,0,,[],[]
1410370,1410372,53310,Chris Wood,1,9,0,True,6,9,0,9.0,8.1,154,114,,"[{'_uid': 46073003, 'id': 46073003, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.01, 'oversActual': 0.1, 'overNumber': 1, 'ballNumber': 1, 'totalRuns': 1, 'batsmanRuns': 1, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 103, 'wagonY': 126, 'wagonZone': 7, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-05-30T19:40:56.000Z', 'batsmanPlayerId': 71305, 'bowlerPlayerId': 53310, 'outPlayerId': None, 'totalInningRuns': 1, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '1* (1b)', 'short': 'DW Lawrence 1* (1b)', 'long': 'Dan Lawrence 1* (1b)'}, 'bowlerStatText': {'short': 'CP Wood 0.1-0-1-0', 'long': 'Chris Wood 0.1-0-1-0'}}, {'_uid': 46073011, 'id': 46073011, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.02, 'oversActual': 0.2, 'overNumber': 1, 'ballNumber': 2, 'totalRuns': 2, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 2, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 213, 'wagonY': 51, 'wagonZone': 1, 'pitchLine': None, 'pitchLength': None, 'shotType': 'LEG_GLANCE', 'shotControl': 1, 'timestamp': None, 'modified': '2024-05-30T19:42:04.000Z', 'batsmanPlayerId': 49844, 'bowlerPlayerId': 53310, 'outPlayerId': None, 'totalInningRuns': 3, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '0* (1b)', 'short': 'LJ Evans 0* (1b)', 'long': 'Laurie Evans 0* (1b)'}, 'bowlerStatText': {'short': 'CP Wood 0.2-0-1-0', 'long': 'Chris Wood 0.2-0-1-0'}}, {'_uid': 46073014, 'id': 46073014, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.03, 'oversActual': 0.3, 'overNumber': 1, 'ballNumber': 3, 'totalRuns': 1, 'batsmanRuns': 1, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 97, 'wagonY': 89, 'wagonZone': 7, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-05-30T19:42:51.000Z', 'batsmanPlayerId': 49844, 'bowlerPlayerId': 53310, 'outPlayerId': None, 'totalInningRuns': 4, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '1* (2b)', 'short': 'LJ Evans 1* (2b)', 'long': 'Laurie Evans 1* (2b)'}, 'bowlerStatText': {'short': 'CP Wood 0.3-0-2-0', 'long': 'Chris Wood 0.3-0-2-0'}}, {'_uid': 46073020, 'id': 46073020, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.04, 'oversActual': 0.4, 'overNumber': 1, 'ballNumber': 4, 'totalRuns': 1, 'batsmanRuns': 1, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 92, 'wagonY': 115, 'wagonZone': 7, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-05-30T19:43:20.000Z', 'batsmanPlayerId': 71305, 'bowlerPlayerId': 53310, 'outPlayerId': None, 'totalInningRuns': 5, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '2* (2b)', 'short': 'DW Lawrence 2* (2b)', 'long': 'Dan Lawrence 2* (2b)'}, 'bowlerStatText': {'short': 'CP Wood 0.4-0-3-0', 'long': 'Chris Wood 0.4-0-3-0'}}, {'_uid': 46073022, 'id': 46073022, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.05, 'oversActual': 0.5, 'overNumber': 1, 'ballNumber': 5, 'totalRuns': 2, 'batsmanRuns': 2, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 310, 'wagonY': 131, 'wagonZone': 2, 'pitchLine': None, 'pitchLength': None, 'shotType': 'LEG_GLANCE', 'shotControl': 1, 'timestamp': None, 'modified': '2024-05-30T19:43:55.000Z', 'batsmanPlayerId': 49844, 'bowlerPlayerId': 53310, 'outPlayerId': None, 'totalInningRuns': 7, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '3* (3b)', 'short': 'LJ Evans 3* (3b)', 'long': 'Laurie Evans 3* (3b)'}, 'bowlerStatText': {'short': 'CP Wood 0.5-0-5-0', 'long': 'Chris Wood 0.5-0-5-0'}}, {'_uid': 46073026, 'id': 46073026, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.06, 'oversActual': 0.6, 'overNumber': 1, 'ballNumber': 6, 'totalRuns': 2, 'batsmanRuns': 0, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 2, 'noballs': 0, 'penalties': 0, 'wagonX': 195, 'wagonY': 95, 'wagonZone': 1, 'pitchLine': None, 'pitchLength': None, 'shotType': 'LEG_GLANCE', 'shotControl': 1, 'timestamp': None, 'modified': '2024-05-30T19:44:49.000Z', 'batsmanPlayerId': 49844, 'bowlerPlayerId': 53310, 'outPlayerId': None, 'totalInningRuns': 9, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '3* (3b)', 'short': 'LJ Evans 3* (3b)', 'long': 'Laurie Evans 3* (3b)'}, 'bowlerStatText': {'short': 'CP Wood 0.5-0-7-0', 'long': 'Chris Wood 0.5-0-7-0'}}, {'_uid': 46073029, 'id': 46073029, 'inningNumber': 2, 'ballsActual': None, 'ballsUnique': None, 'oversUnique': 0.07, 'oversActual': 0.6, 'overNumber': 1, 'ballNumber': 7, 'totalRuns': 1, 'batsmanRuns': 1, 'isFour': False, 'isSix': False, 'isWicket': False, 'dismissalType': None, 'byes': 0, 'legbyes': 0, 'wides': 0, 'noballs': 0, 'penalties': 0, 'wagonX': 90, 'wagonY': 118, 'wagonZone': 7, 'pitchLine': None, 'pitchLength': None, 'shotType': 'VERTICAL_FORWARD_ATTACK', 'shotControl': 1, 'timestamp': None, 'modified': '2024-05-30T19:45:02.000Z', 'batsmanPlayerId': 71305, 'bowlerPlayerId': 53310, 'outPlayerId': None, 'totalInningRuns': 9, 'totalInningWickets': 0, 'predictions': None, 'batsmanStatText': {'statInfo': '3* (3b)', 'short': 'DW Lawrence 3* (3b)', 'long': 'Dan Lawrence 3* (3b)'}, 'bowlerStatText': {'short': 'CP Wood 1-0-8-0', 'long': 'Chris Wood 1-0-8-0'}}]",[]
1410370,1410372,58276,Michael Neser,2,2,1,True,12,11,1,5.5,8.44,152,108,,[],[]
1410370,1410372,109408,John Turner,3,5,0,True,18,16,1,5.33,8.64,147,102,,[],[]
1410370,1410372,58276,Michael Neser,4,11,0,True,24,27,1,6.75,8.5,136,96,,[],[]
1410370,1410372,109408,John Turner,5,13,0,True,30,40,1,8.0,8.2,123,90,,[],[]
1410370,1410372,53310,Chris Wood,6,9,0,True,36,49,1,8.16,8.14,114,84,,[],[]
1410370,1410372,48572,Liam Dawson,7,4,0,True,42,53,1,7.57,8.46,110,78,,[],[]
1410370,1410372,62177,James Fuller,8,4,1,True,48,57,2,7.12,8.83,106,72,,[],[]
1410370,1410372,48572,Liam Dawson,9,5,1,True,54,62,3,6.88,9.18,101,66,,[],[]
1410370,1410372,48563,Benny Howell,10,13,0,True,60,75,3,7.5,8.79,88,60,,[],[]
1410370,1410372,48572,Liam Dawson,11,3,0,True,66,78,3,7.09,9.44,85,54,,[],[]
1410370,1410372,62177,James Fuller,12,16,0,True,72,94,3,7.83,8.62,69,48,,[],[]
1410370,1410372,109408,John Turner,13,3,1,True,78,97,4,7.46,9.42,66,42,,[],[]
1410370,1410372,58276,Michael Neser,14,9,1,True,84,106,5,7.57,9.5,57,36,,[],[]
1410370,1410372,48572,Liam Dawson,15,7,0,True,90,113,5,7.53,10.0,50,30,,[],[]
1410370,1410372,62177,James Fuller,16,14,0,True,96,127,5,7.93,9.0,36,24,,[],[]
1410370,1410372,53310,Chris Wood,17,10,0,True,102,137,5,8.05,8.66,26,18,,[],[]
1410370,1410372,58276,Michael Neser,18,12,0,True,108,149,5,8.27,7.0,14,12,,[],[]
1410370,1410372,109408,John Turner,19,8,0,True,114,157,5,8.26,6.0,6,6,,[],[]
1410370,1410372,53310,Chris Wood,20,6,0,False,114,163,5,8.57,0.0,0,0,,[],[]
