seriesId,matchId,teamId,teamName,playerId,playerLongName,playerBattingStyles,playerRoleType,runs,balls,fours,sixes,strikerate,isOut,fowOrder,fowWicketNum,fowRuns,fowOverNumber,ballOversActual,wickets,lead,bowlerId,bowlerLongName,bowlingStyles,Ground Name,Ground Location,Team 1,Team 2
1447498,1447522,6959,gulbarga-mystics,115508,Sourabh Muttur,['rhb'],P,,,,,,False,,,,,,5,-2,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Gulbarga Mystics
1447498,1447522,6959,gulbarga-mystics,112918,Monish Reddy,['rhb'],P,,,,,,False,,,,,,5,-2,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Gulbarga Mystics
1447498,1447522,6959,gulbarga-mystics,118074,Abhishek Prabhakar,['rhb'],P,,,,,,False,,,,,,5,-2,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Gulbarga Mystics
1447498,1447522,6959,gulbarga-mystics,77873,Vijaykumar Vyshak,['rhb'],P,,,,,,False,,,,,,5,-2,,,,"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Gulbarga Mystics
1447498,1447515,5413,hubli-tigers,115466,Thippa Reddy,['lhb'],P,7.0,10.0,0.0,1.0,70.0,True,0.0,1.0,9.0,2.0,1.6,10,164,77837.0,Gneshwar Naveen,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,5413,hubli-tigers,77827,Mohammed Taha,['rhb'],P,31.0,14.0,4.0,2.0,221.42,True,1.0,2.0,41.0,5.0,4.3,10,164,100873.0,Lavish Kaushal,['lm'],"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,5413,hubli-tigers,77881,Krishnan Shrijith,['lhb'],P,9.0,11.0,1.0,0.0,81.81,True,2.0,3.0,60.0,8.0,7.1,10,164,100862.0,Shubhang Hegde,['sla'],"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,5413,hubli-tigers,118078,KP Karthikeya,['rhb'],P,13.0,13.0,2.0,0.0,100.0,True,3.0,4.0,72.0,9.0,8.5,10,164,100873.0,Lavish Kaushal,['lm'],"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,5413,hubli-tigers,51454,Manish Pandey,['rhb'],C,33.0,22.0,0.0,3.0,150.0,True,5.0,6.0,131.0,16.0,15.5,10,164,100873.0,Lavish Kaushal,['lm'],"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,5413,hubli-tigers,110992,Aneeshwar Gautam,['lhb'],P,30.0,24.0,2.0,2.0,125.0,True,4.0,5.0,129.0,16.0,15.3,10,164,100873.0,Lavish Kaushal,['lm'],"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,5413,hubli-tigers,115454,Manvanth Kumar,['lhb'],P,28.0,15.0,2.0,2.0,186.66,True,9.0,10.0,164.0,20.0,19.6,10,164,77825.0,Kranthi Kumar,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,5413,hubli-tigers,77835,KC Cariappa,['rhb'],P,0.0,3.0,0.0,0.0,0.0,True,6.0,7.0,134.0,17.0,16.2,10,164,77825.0,Kranthi Kumar,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,5413,hubli-tigers,115451,Aadarsh Prajwal,['rhb'],WK,1.0,2.0,0.0,0.0,50.0,True,7.0,8.0,136.0,17.0,16.5,10,164,77825.0,Kranthi Kumar,['rm'],"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,5413,hubli-tigers,112877,LR Kumar,['rhb'],P,1.0,3.0,0.0,0.0,33.33,True,8.0,9.0,137.0,18.0,17.2,10,164,100873.0,Lavish Kaushal,['lm'],"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,5413,hubli-tigers,103088,Vidwath Kaverappa,['rhb'],P,0.0,4.0,0.0,0.0,0.0,False,,,,,,10,164,,,,"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,5413,hubli-tigers,106308,Shreesha Achar,['lhb'],P,,,,,,False,,,,,,10,164,,,,"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,6414,bengaluru-blasters,112878,Santokh Singh,['rhb'],P,,,,,,False,,,,,,10,0,,,,"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,6414,bengaluru-blasters,106200,LR Chethan,['rhb'],P,0.0,5.0,0.0,0.0,0.0,True,0.0,1.0,0.0,1.0,0.5,10,0,103088.0,Vidwath Kaverappa,['rfm'],"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,6414,bengaluru-blasters,59599,Mayank Agarwal,['rhb'],C,54.0,34.0,9.0,0.0,158.82,True,4.0,5.0,96.0,14.0,13.2,10,0,115454.0,Manvanth Kumar,['rfm'],"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,6414,bengaluru-blasters,118087,Niranjan Naik,['lhb'],P,19.0,13.0,3.0,1.0,146.15,True,1.0,2.0,41.0,5.0,4.4,10,0,103088.0,Vidwath Kaverappa,['rfm'],"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,6414,bengaluru-blasters,100862,Shubhang Hegde,['lhb'],P,0.0,3.0,0.0,0.0,0.0,True,2.0,3.0,46.0,6.0,5.3,10,0,115454.0,Manvanth Kumar,['rfm'],"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,6414,bengaluru-blasters,94857,Shivkumar Rakshith,['rhb'],WK,11.0,16.0,0.0,0.0,68.75,True,3.0,4.0,72.0,11.0,10.2,10,0,115454.0,Manvanth Kumar,['rfm'],"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,6414,bengaluru-blasters,96567,Suraj Ahuja,['rhb'],P,26.0,20.0,2.0,1.0,130.0,True,5.0,6.0,126.0,17.0,16.1,10,0,115454.0,Manvanth Kumar,['rfm'],"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,6414,bengaluru-blasters,60508,Aniruddha Joshi,['rhb'],P,17.0,10.0,0.0,1.0,170.0,True,6.0,7.0,135.0,17.0,16.6,10,0,115454.0,Manvanth Kumar,['rfm'],"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,6414,bengaluru-blasters,77825,Kranthi Kumar,['rhb'],P,5.0,6.0,0.0,0.0,83.33,True,9.0,10.0,164.0,20.0,19.6,10,0,112877.0,LR Kumar,['rmf'],"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,6414,bengaluru-blasters,77837,Gneshwar Naveen,['rhb'],P,23.0,11.0,3.0,1.0,209.09,True,7.0,8.0,163.0,20.0,19.2,10,0,112877.0,LR Kumar,['rmf'],"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,6414,bengaluru-blasters,100873,Lavish Kaushal,['lhb'],P,0.0,3.0,0.0,0.0,0.0,True,8.0,9.0,164.0,20.0,19.5,10,0,112877.0,LR Kumar,['rmf'],"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447515,6414,bengaluru-blasters,115464,Mohsin Khan,['rhb'],P,0.0,0.0,0.0,0.0,0.0,False,,,,,,10,0,,,,"M Chinnaswamy Stadium, Bengaluru",,Hubli Tigers,Bengaluru Blasters
1447498,1447507,6414,bengaluru-blasters,106200,LR Chethan,['rhb'],P,48.0,35.0,5.0,2.0,137.14,True,3.0,4.0,69.0,9.0,8.3,10,142,106308.0,Shreesha Achar,['sla'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,6414,bengaluru-blasters,59599,Mayank Agarwal,['rhb'],C,0.0,1.0,0.0,0.0,0.0,True,0.0,1.0,1.0,1.0,0.3,10,142,103088.0,Vidwath Kaverappa,['rfm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,6414,bengaluru-blasters,115510,Bhuvan Raju,['rhb'],P,1.0,4.0,0.0,0.0,25.0,True,1.0,2.0,18.0,3.0,2.4,10,142,103088.0,Vidwath Kaverappa,['rfm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
1447498,1447507,6414,bengaluru-blasters,77837,Gneshwar Naveen,['rhb'],P,1.0,3.0,0.0,0.0,33.33,True,2.0,3.0,42.0,5.0,4.6,10,142,115454.0,Manvanth Kumar,['rfm'],"M Chinnaswamy Stadium, Bengaluru",,Bengaluru Blasters,Hubli Tigers
