seriesId,matchId,playerId,playerLongName,playerBattingStyles,playerRoleType,battedType,runs,balls,minutes,fours,sixes,strikerate,isOut,fowOrder,fowWicketNum,fowRuns,fowOvers,fowOverNumber,dismissalType.1,bowlerId,bowlerLongName,bowlingStyles
1410370,1410398,65413,Paul Coughlin,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410398,93003,Matthew Potts,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410398,78399,Callum Parkinson,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410415,76791,Josh Bohannon,rhb,P,yes,8.0,5.0,5.0,0.0,1.0,160.0,True,0.0,1.0,9.0,0.5,1.0,1.0,74351.0,Wiaan Mulder,rm
1410370,1410415,56908,Luke Wells,lhb,P,yes,35.0,18.0,38.0,3.0,2.0,194.44,True,3.0,4.0,82.0,8.3,9.0,1.0,97199.0,Lewis Goldsworthy,sla
1410370,1410415,61849,Keaton Jennings,lhb,C,yes,4.0,2.0,3.0,1.0,0.0,200.0,True,1.0,2.0,14.0,1.2,2.0,2.0,112996.0,Josh Hull,lfm
1410370,1410415,74833,Tom Bruce,rhb,P,yes,3.0,7.0,10.0,0.0,0.0,42.85,True,2.0,3.0,25.0,3.1,4.0,2.0,112996.0,Josh Hull,lfm
1410370,1410415,109597,Matthew Hurst,rhb,WK,yes,32.0,24.0,28.0,4.0,1.0,133.33,True,4.0,5.0,89.0,10.1,11.0,2.0,97874.0,Scott Currie,rmf
1410370,1410415,102371,George Balderson,lhb,P,yes,22.0,18.0,24.0,1.0,1.0,122.22,True,5.0,6.0,135.0,14.2,15.0,1.0,97199.0,Lewis Goldsworthy,sla
1410370,1410415,46075,Steven Croft,rhb,P,yes,29.0,20.0,23.0,3.0,1.0,145.0,True,6.0,7.0,144.0,16.1,17.0,3.0,97874.0,Scott Currie,rmf
1410370,1410415,78281,Chris Green,rhb,P,yes,15.0,11.0,16.0,0.0,1.0,136.36,True,8.0,9.0,160.0,18.2,19.0,1.0,97874.0,Scott Currie,rmf
1410370,1410415,68020,Luke Wood,lhb,P,yes,5.0,3.0,5.0,0.0,0.0,166.66,True,7.0,8.0,152.0,17.1,18.0,4.0,97199.0,Lewis Goldsworthy,sla
1410370,1410415,91915,Jack Blatherwick,rhb,P,yes,1.0,3.0,6.0,0.0,0.0,33.33,False,,,,,,12.0,,,
1410370,1410415,71381,Saqib Mahmood,rhb,P,yes,2.0,3.0,3.0,0.0,0.0,66.66,True,9.0,10.0,162.0,18.5,19.0,1.0,97874.0,Scott Currie,rmf
1410370,1410415,81293,Rishi Patel,rhb,P,yes,43.0,31.0,36.0,5.0,2.0,138.7,True,1.0,2.0,57.0,8.6,9.0,1.0,91915.0,Jack Blatherwick,rfm
1410370,1410415,82767,Harry Swindells,rhb,P,yes,4.0,11.0,15.0,0.0,0.0,36.36,True,0.0,1.0,15.0,3.5,4.0,4.0,68020.0,Luke Wood,lfm
1410370,1410415,55321,Peter Handscomb,rhb,C,yes,33.0,26.0,33.0,5.0,0.0,126.92,True,2.0,3.0,88.0,12.5,13.0,1.0,102371.0,George Balderson,rm
1410370,1410415,81715,Louis Kimber,rhb,P,yes,17.0,15.0,19.0,0.0,1.0,113.33,True,3.0,4.0,101.0,14.3,15.0,1.0,102371.0,George Balderson,rm
1410370,1410415,74351,Wiaan Mulder,rhb,P,yes,9.0,10.0,15.0,0.0,0.0,90.0,True,5.0,6.0,110.0,16.2,17.0,1.0,68020.0,Luke Wood,lfm
1410370,1410415,60346,Ben Cox,rhb,WK,yes,4.0,5.0,7.0,0.0,0.0,80.0,True,4.0,5.0,110.0,15.6,16.0,2.0,78281.0,Chris Green,ob
1410370,1410415,109430,Rehan Ahmed,rhb,P,yes,1.0,2.0,6.0,0.0,0.0,50.0,True,6.0,7.0,118.0,17.1,18.0,2.0,56908.0,Luke Wells,ob
1410370,1410415,97048,Ben Mike,rhb,P,yes,7.0,4.0,5.0,1.0,0.0,175.0,True,7.0,8.0,119.0,17.3,18.0,2.0,56908.0,Luke Wells,ob
1410370,1410415,97199,Lewis Goldsworthy,rhb,P,yes,1.0,2.0,6.0,0.0,0.0,50.0,True,8.0,9.0,121.0,18.2,19.0,1.0,71381.0,Saqib Mahmood,rfm
1410370,1410415,97874,Scott Currie,rhb,P,yes,6.0,8.0,9.0,0.0,0.0,75.0,False,,,,,,12.0,,,
1410370,1410415,112996,Josh Hull,lhb,P,yes,12.0,6.0,5.0,2.0,0.0,200.0,False,,,,,,12.0,,,
1410370,1410470,73713,Ricardo Vasconcelos,lhb,P,yes,13.0,9.0,11.0,1.0,0.0,144.44,True,0.0,1.0,22.0,2.2,3.0,1.0,112996.0,Josh Hull,lfm
1410370,1410470,69418,Matthew Breetzke,rhb,P,yes,34.0,20.0,36.0,5.0,1.0,170.0,True,2.0,3.0,75.0,8.5,9.0,1.0,109430.0,Rehan Ahmed,lbg
1410370,1410470,53121,David Willey,lhb,C,yes,1.0,3.0,5.0,0.0,0.0,33.33,True,1.0,2.0,27.0,3.1,4.0,2.0,57196.0,James Neesham,rmf
1410370,1410470,44691,Ravi Bopara,rhb,P,yes,61.0,44.0,50.0,5.0,2.0,138.63,True,3.0,4.0,158.0,16.2,17.0,2.0,97048.0,Ben Mike,rmf
1410370,1410470,72119,Saif Zaib,lhb,P,yes,50.0,28.0,40.0,3.0,3.0,178.57,True,4.0,5.0,173.0,18.2,19.0,1.0,97048.0,Ben Mike,rmf
1410370,1410470,65655,Lewis McManus,rhb,WK,yes,9.0,9.0,11.0,0.0,0.0,100.0,True,5.0,6.0,174.0,18.5,19.0,1.0,97048.0,Ben Mike,rmf
1410370,1410470,64929,Ashton Agar,lhb,P,yes,6.0,5.0,9.0,0.0,0.0,120.0,False,,,,,,12.0,,,
1410370,1410470,102876,Gus Miller,rhb,P,yes,3.0,3.0,7.0,0.0,0.0,100.0,True,6.0,7.0,183.0,19.6,20.0,4.0,112996.0,Josh Hull,lfm
1410370,1410470,52179,Ben Sanderson,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410470,112125,Raphael Weatherall,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410470,102561,Freddie Heldreich,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410470,81293,Rishi Patel,rhb,P,yes,1.0,5.0,12.0,0.0,0.0,20.0,True,0.0,1.0,28.0,2.2,3.0,1.0,53121.0,David Willey,lfm
1410370,1410470,93123,Sol Budinger,lhb,P,yes,45.0,25.0,38.0,2.0,5.0,180.0,True,2.0,3.0,72.0,8.3,9.0,1.0,64929.0,Ashton Agar,sla
1410370,1410470,109430,Rehan Ahmed,rhb,P,yes,9.0,16.0,18.0,1.0,0.0,56.25,True,1.0,2.0,60.0,6.2,7.0,1.0,64929.0,Ashton Agar,sla
1410370,1410470,55321,Peter Handscomb,rhb,C,yes,10.0,10.0,15.0,0.0,0.0,100.0,True,3.0,4.0,81.0,9.5,10.0,5.0,44691.0,Ravi Bopara,rm
1410370,1410470,57196,James Neesham,lhb,P,yes,67.0,34.0,44.0,5.0,5.0,197.05,True,6.0,7.0,174.0,18.2,19.0,1.0,52179.0,Ben Sanderson,rmf
1410370,1410470,81715,Louis Kimber,rhb,P,yes,21.0,12.0,17.0,0.0,2.0,175.0,True,4.0,5.0,125.0,13.4,14.0,1.0,53121.0,David Willey,lfm
1410370,1410470,60346,Ben Cox,rhb,WK,yes,7.0,8.0,15.0,1.0,0.0,87.5,True,5.0,6.0,165.0,17.1,18.0,3.0,112125.0,Raphael Weatherall,rm
1410370,1410470,97048,Ben Mike,rhb,P,yes,5.0,3.0,11.0,1.0,0.0,166.66,False,,,,,,12.0,,,
1410370,1410470,97199,Lewis Goldsworthy,rhb,P,yes,8.0,4.0,4.0,1.0,0.0,200.0,False,,,,,,12.0,,,
1410370,1410470,97874,Scott Currie,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410470,112996,Josh Hull,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410478,109469,Benjamin Martindale,lhb,P,yes,44.0,42.0,50.0,4.0,2.0,104.76,True,2.0,3.0,96.0,12.5,13.0,1.0,97874.0,Scott Currie,rmf
1410370,1410478,67897,Joe Clarke,rhb,C,yes,39.0,23.0,34.0,4.0,2.0,169.56,True,0.0,1.0,68.0,7.6,8.0,1.0,57196.0,James Neesham,rmf
1410370,1410478,99189,Jack Haynes,rhb,P,yes,7.0,9.0,10.0,0.0,0.0,77.77,True,1.0,2.0,87.0,10.3,11.0,1.0,112996.0,Josh Hull,lfm
1410370,1410478,69781,Matthew Montgomery,rhb,P,yes,3.0,10.0,12.0,0.0,0.0,30.0,True,3.0,4.0,99.0,14.1,15.0,2.0,97199.0,Lewis Goldsworthy,sla
1410370,1410478,78287,Tom Moores,lhb,WK,yes,7.0,10.0,15.0,1.0,0.0,70.0,True,4.0,5.0,115.0,16.3,17.0,2.0,97048.0,Ben Mike,rmf
1410370,1410478,92881,Liam Patterson-White,lhb,P,yes,28.0,16.0,27.0,1.0,2.0,175.0,True,5.0,6.0,160.0,19.5,20.0,1.0,97874.0,Scott Currie,rmf
1410370,1410478,94019,Lyndon James,rhb,P,yes,22.0,11.0,17.0,3.0,1.0,200.0,False,,,,,,12.0,,,
1410370,1410478,56765,Ben Slater,lhb,P,yes,0.0,1.0,1.0,0.0,0.0,0.0,False,,,,,,12.0,,,
1410370,1410478,81473,Calvin Harrison,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410478,62459,Olly Stone,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410478,90231,Fazalhaq Farooqi,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410478,81293,Rishi Patel,rhb,P,yes,5.0,5.0,6.0,1.0,0.0,100.0,True,1.0,2.0,5.0,1.4,2.0,2.0,90231.0,Fazalhaq Farooqi,lfm
1410370,1410478,93123,Sol Budinger,lhb,P,yes,0.0,2.0,1.0,0.0,0.0,0.0,True,0.0,1.0,1.0,0.3,1.0,1.0,62459.0,Olly Stone,rf
1410370,1410478,109430,Rehan Ahmed,rhb,P,yes,34.0,38.0,43.0,4.0,0.0,89.47,True,3.0,4.0,82.0,11.4,12.0,1.0,94019.0,Lyndon James,rmf
1410370,1410478,55321,Peter Handscomb,rhb,C,yes,0.0,3.0,5.0,0.0,0.0,0.0,True,2.0,3.0,6.0,2.3,3.0,1.0,62459.0,Olly Stone,rf
1410370,1410478,97199,Lewis Goldsworthy,rhb,P,yes,67.0,39.0,55.0,6.0,2.0,171.79,True,4.0,5.0,136.0,16.6,17.0,1.0,92881.0,Liam Patterson-White,sla
1410370,1410478,57196,James Neesham,lhb,P,yes,44.0,22.0,31.0,2.0,3.0,200.0,False,,,,,,12.0,,,
1410370,1410478,81715,Louis Kimber,rhb,P,yes,6.0,5.0,9.0,1.0,0.0,120.0,False,,,,,,12.0,,,
1410370,1410478,60346,Ben Cox,rhb,WK,DNB,,,,,,,False,,,,,,,,,
1410370,1410478,97048,Ben Mike,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410478,97874,Scott Currie,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410478,112996,Josh Hull,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410404,81293,Rishi Patel,rhb,P,yes,48.0,42.0,59.0,5.0,0.0,114.28,True,4.0,5.0,119.0,15.3,16.0,1.0,92945.0,Adam Finch,rfm
1410370,1410404,93123,Sol Budinger,lhb,P,yes,5.0,4.0,7.0,1.0,0.0,125.0,True,0.0,1.0,6.0,1.2,2.0,1.0,89109.0,Nathan Smith,rmf
1410370,1410404,55321,Peter Handscomb,rhb,C,yes,6.0,9.0,8.0,1.0,0.0,66.66,True,1.0,2.0,20.0,2.6,3.0,1.0,92945.0,Adam Finch,rfm
1410370,1410404,81715,Louis Kimber,rhb,P,yes,25.0,16.0,21.0,4.0,0.0,156.25,True,2.0,3.0,68.0,8.3,9.0,1.0,63213.0,Brett D'Oliveira,lb
1410370,1410404,74351,Wiaan Mulder,rhb,P,yes,10.0,8.0,8.0,1.0,0.0,125.0,True,3.0,4.0,84.0,10.5,11.0,5.0,63213.0,Brett D'Oliveira,lb
1410370,1410404,60346,Ben Cox,rhb,WK,yes,29.0,21.0,29.0,2.0,0.0,138.09,True,5.0,6.0,141.0,17.4,18.0,1.0,89109.0,Nathan Smith,rmf
1410370,1410404,97048,Ben Mike,rhb,P,yes,24.0,11.0,22.0,2.0,1.0,218.18,False,,,,,,12.0,,,
1410370,1410404,109430,Rehan Ahmed,rhb,P,yes,1.0,2.0,3.0,0.0,0.0,50.0,True,6.0,7.0,144.0,18.1,19.0,1.0,92945.0,Adam Finch,rfm
1410370,1410404,97199,Lewis Goldsworthy,rhb,P,yes,8.0,5.0,8.0,1.0,0.0,160.0,True,7.0,8.0,169.0,19.3,20.0,1.0,89109.0,Nathan Smith,rmf
1410370,1410404,97874,Scott Currie,rhb,P,yes,7.0,3.0,2.0,1.0,0.0,233.33,False,,,,,,12.0,,,
1410370,1410404,112996,Josh Hull,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410404,63213,Brett D'Oliveira,rhb,C,yes,32.0,25.0,34.0,3.0,0.0,128.0,True,0.0,1.0,70.0,9.1,10.0,2.0,109430.0,Rehan Ahmed,lbg
1410370,1410404,77253,Matthew Waite,rhb,P,yes,40.0,36.0,46.0,4.0,1.0,111.11,True,1.0,2.0,105.0,12.2,13.0,1.0,97874.0,Scott Currie,rmf
1410370,1410404,53162,Josh Cobb,rhb,P,yes,34.0,25.0,33.0,2.0,2.0,136.0,True,3.0,4.0,150.0,17.2,18.0,2.0,109430.0,Rehan Ahmed,lbg
1410370,1410404,65995,Adam Hose,rhb,P,yes,10.0,9.0,10.0,1.0,0.0,111.11,True,2.0,3.0,120.0,14.5,15.0,5.0,97199.0,Lewis Goldsworthy,sla
1410370,1410404,102713,Ethan Brookes,rhb,P,yes,37.0,16.0,19.0,4.0,2.0,231.25,True,4.0,5.0,164.0,18.5,19.0,1.0,97874.0,Scott Currie,rmf
1410370,1410404,77109,Ed Pollock,lhb,P,yes,4.0,5.0,14.0,0.0,0.0,80.0,False,,,,,,12.0,,,
1410370,1410404,65499,Tom Taylor,rhb,P,yes,1.0,3.0,4.0,0.0,0.0,33.33,True,5.0,6.0,165.0,19.2,20.0,1.0,112996.0,Josh Hull,lfm
1410370,1410404,89109,Nathan Smith,rhb,P,yes,4.0,3.0,4.0,0.0,0.0,133.33,False,,,,,,12.0,,,
1410370,1410404,61620,Gareth Roderick,rhb,WK,DNB,,,,,,,False,,,,,,,,,
1410370,1410404,61941,Hayden Walsh,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410404,92945,Adam Finch,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1423080,49573,Adam Lyth,lhb,P,yes,13.0,15.0,22.0,2.0,0.0,86.66,True,1.0,2.0,36.0,5.1,6.0,1.0,97048.0,Ben Mike,rmf
1410370,1423080,49309,Dawid Malan,lhb,P,yes,8.0,8.0,7.0,2.0,0.0,100.0,True,0.0,1.0,10.0,1.5,2.0,2.0,112996.0,Josh Hull,lfm
1410370,1423080,49236,Shan Masood,lhb,C,yes,45.0,32.0,49.0,7.0,0.0,140.62,True,4.0,5.0,101.0,13.5,14.0,1.0,112996.0,Josh Hull,lfm
1410370,1423080,52656,Joe Root,rhb,P,yes,3.0,9.0,10.0,0.0,0.0,33.33,True,2.0,3.0,45.0,7.2,8.0,1.0,55324.0,Ian Holland,rm
1410370,1423080,74477,Donovan Ferreira,rhb,WK,yes,26.0,18.0,21.0,3.0,1.0,144.44,True,3.0,4.0,95.0,13.1,14.0,1.0,112996.0,Josh Hull,lfm
1410370,1423080,102629,Matthew Revis,rhb,P,yes,7.0,9.0,14.0,0.0,0.0,77.77,True,5.0,6.0,113.0,16.2,17.0,1.0,97048.0,Ben Mike,rmf
1410370,1423080,77267,Jordan Thompson,lhb,P,yes,25.0,18.0,26.0,0.0,2.0,138.88,False,,,,,,12.0,,,
1410370,1423080,71499,Dom Bess,rhb,P,yes,1.0,4.0,4.0,0.0,0.0,25.0,True,6.0,7.0,116.0,17.1,18.0,1.0,97874.0,Scott Currie,rmf
1410370,1423080,102861,Jafer Chohan,rhb,P,yes,15.0,7.0,12.0,1.0,1.0,214.28,False,,,,,,12.0,,,
1410370,1423080,102375,Dominic Leech,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1423080,88645,Dan Moriarty,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1423080,81293,Rishi Patel,rhb,P,yes,30.0,18.0,22.0,2.0,3.0,166.66,True,0.0,1.0,79.0,5.6,6.0,1.0,71499.0,Dom Bess,ob
1410370,1423080,93123,Sol Budinger,lhb,P,yes,50.0,22.0,26.0,6.0,3.0,227.27,True,1.0,2.0,85.0,6.4,7.0,1.0,102861.0,Jafer Chohan,lbg
1410370,1423080,55321,Peter Handscomb,rhb,C,yes,16.0,15.0,31.0,0.0,0.0,106.66,False,,,,,,12.0,,,
1410370,1423080,81715,Louis Kimber,rhb,P,yes,26.0,14.0,15.0,0.0,3.0,185.71,True,2.0,3.0,123.0,10.5,11.0,1.0,102861.0,Jafer Chohan,lbg
1410370,1423080,74351,Wiaan Mulder,rhb,P,yes,28.0,17.0,13.0,4.0,0.0,164.7,False,,,,,,12.0,,,
1410370,1423080,109430,Rehan Ahmed,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1423080,60346,Ben Cox,rhb,WK,DNB,,,,,,,False,,,,,,,,,
1410370,1423080,97048,Ben Mike,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1423080,55324,Ian Holland,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1423080,97874,Scott Currie,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1423080,112996,Josh Hull,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410411,62460,Adam Rossington,rhb,P,yes,20.0,14.0,15.0,3.0,0.0,142.85,True,0.0,1.0,24.0,3.1,4.0,1.0,109451.0,Noah Cornwell,lm
1410370,1410411,49044,Dean Elgar,lhb,P,yes,28.0,17.0,37.0,3.0,1.0,164.7,True,2.0,3.0,83.0,7.6,8.0,1.0,97298.0,Luke Hollman,lb
1410370,1410411,77433,Michael Pepper,rhb,WK,yes,23.0,12.0,15.0,4.0,0.0,191.66,True,1.0,2.0,69.0,6.3,7.0,2.0,109451.0,Noah Cornwell,lm
1410370,1410411,99309,Jordan Cox,rhb,P,yes,31.0,19.0,27.0,4.0,1.0,163.15,False,,,,,,12.0,,,
1410370,1410411,83963,Paul Walter,lhb,P,yes,18.0,14.0,17.0,1.0,1.0,128.57,True,3.0,4.0,121.0,11.6,12.0,2.0,67902.0,Ryan Higgins,rmf
1410370,1410411,77727,Matt Critchley,rhb,P,yes,0.0,0.0,5.0,0.0,0.0,0.0,False,,,,,,12.0,,,
1410370,1410411,80807,Daniel Sams,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410411,61484,Simon Harmer,rhb,C,DNB,,,,,,,False,,,,,,,,,
1410370,1410411,109418,Luc Benkenstein,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410411,73615,Shane Snater,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410411,83649,Aaron Beard,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410411,70939,Stephen Eskinazi,rhb,C,yes,15.0,10.0,18.0,1.0,1.0,150.0,True,0.0,1.0,35.0,3.3,4.0,1.0,83963.0,Paul Walter,lm
1410370,1410411,71289,Max Holden,lhb,P,yes,41.0,24.0,29.0,5.0,1.0,170.83,False,,,,,,12.0,,,
1410370,1410411,67902,Ryan Higgins,rhb,P,yes,2.0,2.0,3.0,0.0,0.0,100.0,True,1.0,2.0,38.0,3.5,4.0,1.0,83963.0,Paul Walter,lm
1410370,1410411,71287,Martin Andersson,rhb,P,yes,0.0,1.0,10.0,0.0,0.0,0.0,False,,,,,,12.0,,,
1410370,1410411,98572,Joe Cracknell,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410411,97255,Jack Davies,lhb,WK,DNB,,,,,,,False,,,,,,,,,
1410370,1410411,97298,Luke Hollman,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410411,65145,Tom Helm,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410411,92963,Henry Brookes,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410411,99261,Blake Cullen,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410411,109451,Noah Cornwell,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410391,70939,Stephen Eskinazi,rhb,C,yes,48.0,29.0,46.0,3.0,3.0,165.51,True,2.0,3.0,120.0,11.5,12.0,1.0,72035.0,Mason Crane,lbg
1410370,1410391,71287,Martin Andersson,rhb,P,yes,57.0,34.0,37.0,7.0,2.0,167.64,True,0.0,1.0,108.0,9.4,10.0,5.0,72035.0,Mason Crane,lbg
1410370,1410391,71289,Max Holden,lhb,P,yes,7.0,7.0,8.0,0.0,0.0,100.0,True,1.0,2.0,117.0,11.1,12.0,1.0,72035.0,Mason Crane,lbg
1410370,1410391,97255,Jack Davies,lhb,WK,yes,6.0,7.0,9.0,0.0,0.0,85.71,True,3.0,4.0,133.0,13.6,14.0,1.0,76481.0,Andy Gorvin,rm
1410370,1410391,67902,Ryan Higgins,rhb,P,yes,18.0,16.0,12.0,1.0,0.0,112.5,True,4.0,5.0,152.0,15.6,16.0,1.0,76481.0,Andy Gorvin,rm
1410370,1410391,97298,Luke Hollman,lhb,P,yes,17.0,12.0,16.0,1.0,1.0,141.66,True,6.0,7.0,168.0,18.1,19.0,2.0,55246.0,Timm van der Gugten,rfm
1410370,1410391,98572,Joe Cracknell,rhb,P,yes,1.0,3.0,5.0,0.0,0.0,33.33,True,5.0,6.0,163.0,16.6,17.0,1.0,82967.0,Dan Douthwaite,rmf
1410370,1410391,100497,Joshua De Caires,rhb,P,yes,6.0,6.0,15.0,0.0,0.0,100.0,True,9.0,10.0,173.0,19.6,20.0,4.0,76589.0,Jamie McIlroy,lfm
1410370,1410391,65145,Tom Helm,rhb,P,yes,0.0,2.0,3.0,0.0,0.0,0.0,True,7.0,8.0,168.0,18.3,19.0,1.0,55246.0,Timm van der Gugten,rfm
1410370,1410391,92963,Henry Brookes,rhb,P,yes,0.0,2.0,1.0,0.0,0.0,0.0,True,8.0,9.0,168.0,18.5,19.0,3.0,55246.0,Timm van der Gugten,rfm
1410370,1410391,109451,Noah Cornwell,lhb,P,yes,1.0,3.0,7.0,0.0,0.0,33.33,False,,,,,,12.0,,,
1410370,1410391,69874,Eddie Byrom,lhb,P,yes,0.0,1.0,1.0,0.0,0.0,0.0,True,0.0,1.0,0.0,0.1,1.0,1.0,109451.0,Noah Cornwell,lm
1410370,1410391,76487,Kiran Carlson,rhb,C,yes,54.0,24.0,31.0,3.0,5.0,225.0,True,1.0,2.0,79.0,6.4,7.0,1.0,67902.0,Ryan Higgins,rmf
1410370,1410391,49473,Sam Northeast,rhb,P,yes,67.0,46.0,61.0,8.0,1.0,145.65,True,4.0,5.0,151.0,15.3,16.0,1.0,92963.0,Henry Brookes,rfm
1410370,1410391,78285,Marnus Labuschagne,rhb,P,yes,0.0,5.0,6.0,0.0,0.0,0.0,True,2.0,3.0,84.0,7.6,8.0,3.0,97298.0,Luke Hollman,lb
1410370,1410391,48155,Colin Ingram,lhb,P,yes,10.0,8.0,7.0,2.0,0.0,125.0,True,3.0,4.0,98.0,9.6,10.0,2.0,100497.0,Joshua De Caires,ob
1410370,1410391,58961,Chris Cooke,rhb,WK,yes,21.0,15.0,29.0,2.0,1.0,140.0,True,5.0,6.0,166.0,17.1,18.0,1.0,92963.0,Henry Brookes,rfm
1410370,1410391,82967,Dan Douthwaite,rhb,P,yes,11.0,6.0,15.0,1.0,0.0,183.33,False,,,,,,12.0,,,
1410370,1410391,55246,Timm van der Gugten,rhb,P,yes,6.0,4.0,3.0,1.0,0.0,150.0,True,6.0,7.0,172.0,17.5,18.0,2.0,92963.0,Henry Brookes,rfm
1410370,1410391,76481,Andy Gorvin,rhb,P,yes,4.0,2.0,3.0,1.0,0.0,200.0,False,,,,,,12.0,,,
1410370,1410391,72035,Mason Crane,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410391,76589,Jamie McIlroy,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410483,62523,Miles Hammond,lhb,P,yes,30.0,21.0,28.0,3.0,2.0,142.85,True,0.0,1.0,65.0,6.6,7.0,1.0,97298.0,Luke Hollman,lb
1410370,1410483,64795,Cameron Bancroft,rhb,P,yes,87.0,54.0,74.0,10.0,3.0,161.11,True,5.0,6.0,162.0,18.2,19.0,1.0,67902.0,Ryan Higgins,rmf
1410370,1410483,76781,James Bracey,lhb,WK,yes,1.0,2.0,4.0,0.0,0.0,50.0,True,1.0,2.0,72.0,7.5,8.0,1.0,100497.0,Joshua De Caires,ob
1410370,1410483,58730,Beau Webster,rhb,P,yes,9.0,9.0,10.0,0.0,0.0,100.0,True,2.0,3.0,97.0,10.4,11.0,2.0,97298.0,Luke Hollman,lb
1410370,1410483,52234,Jack Taylor,rhb,C,yes,7.0,7.0,7.0,1.0,0.0,100.0,True,3.0,4.0,105.0,12.1,13.0,2.0,67902.0,Ryan Higgins,rmf
1410370,1410483,91661,Ben Charlesworth,lhb,P,yes,15.0,14.0,19.0,0.0,1.0,107.14,True,4.0,5.0,151.0,16.6,17.0,1.0,99261.0,Blake Cullen,rfm
1410370,1410483,102887,Oliver Price,rhb,P,yes,4.0,4.0,8.0,0.0,0.0,100.0,True,6.0,7.0,164.0,18.5,19.0,4.0,67902.0,Ryan Higgins,rmf
1410370,1410483,65053,Matt Taylor,rhb,P,yes,7.0,6.0,7.0,1.0,0.0,116.66,True,7.0,8.0,171.0,19.4,20.0,1.0,109451.0,Noah Cornwell,lm
1410370,1410483,67746,Josh Shaw,rhb,P,yes,5.0,3.0,6.0,1.0,0.0,166.66,False,,,,,,12.0,,,
1410370,1410483,57641,David Payne,rhb,P,yes,1.0,1.0,2.0,0.0,0.0,100.0,False,,,,,,12.0,,,
1410370,1410483,49425,Tom Smith,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410483,69530,Leus du Plooy,lhb,C,yes,73.0,52.0,83.0,6.0,3.0,140.38,False,,,,,,12.0,,,
1410370,1410483,71287,Martin Andersson,rhb,P,yes,49.0,39.0,49.0,3.0,3.0,125.64,True,0.0,1.0,102.0,11.6,12.0,1.0,65053.0,Matt Taylor,lfm
1410370,1410483,71289,Max Holden,lhb,P,yes,6.0,4.0,6.0,1.0,0.0,150.0,True,1.0,2.0,112.0,13.3,14.0,1.0,67746.0,Josh Shaw,rmf
1410370,1410483,67902,Ryan Higgins,rhb,P,yes,5.0,6.0,7.0,0.0,0.0,83.33,True,2.0,3.0,123.0,14.6,15.0,2.0,102887.0,Oliver Price,ob
1410370,1410483,97255,Jack Davies,lhb,WK,yes,0.0,3.0,7.0,0.0,0.0,0.0,True,3.0,4.0,133.0,16.1,17.0,1.0,58730.0,Beau Webster,rm
1410370,1410483,98572,Joe Cracknell,rhb,P,yes,5.0,5.0,5.0,0.0,0.0,100.0,True,4.0,5.0,140.0,17.2,18.0,1.0,65053.0,Matt Taylor,lfm
1410370,1410483,97298,Luke Hollman,lhb,P,yes,1.0,1.0,3.0,0.0,0.0,100.0,True,5.0,6.0,141.0,17.3,18.0,4.0,65053.0,Matt Taylor,lfm
